class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_tilt,shoulder_tilt,mouth_tilt,eye_tilt
back-slouch,0.5536807179450989,0.5431692600250244,-0.32301244139671326,0.998831570148468,0.57356858253479,0.519609272480011,-0.27792179584503174,0.9988136291503906,0.5810574293136597,0.5269536375999451,-0.2773944139480591,0.9986642599105835,0.5880281925201416,0.5341289639472961,-0.27719831466674805,0.9988113045692444,0.5518973469734192,0.5003874897956848,-0.28444385528564453,0.9988629221916199,0.5436747074127197,0.4945445954799652,-0.2845626771450043,0.9988012313842773,0.5352867245674133,0.48971089720726013,-0.28461897373199463,0.999030351638794,0.5905104875564575,0.5602677464485168,-0.045455917716026306,0.9988569617271423,0.5175652503967285,0.5070531964302063,-0.07229671627283096,0.9990377426147461,0.5579659938812256,0.5954148173332214,-0.23621423542499542,0.9987834692001343,0.5275747179985046,0.5721568465232849,-0.24588486552238464,0.9982975125312805,0.6172414422035217,0.7534700036048889,0.05098368600010872,0.9955758452415466,0.4123220443725586,0.7433858513832092,-0.013227300718426704,0.9795587658882141,0.7794319987297058,0.681418776512146,-0.021491460502147675,0.9372264742851257,0.41852301359176636,0.8457517623901367,-0.18316563963890076,0.5577647089958191,0.6383572816848755,0.5829219818115234,0.01224460732191801,0.6554670333862305,0.5426269173622131,0.7066099643707275,-0.19217339158058167,0.2330855131149292,0.6088095903396606,0.5510461926460266,-0.029610684141516685,0.46637997031211853,0.5736223459243774,0.6653578877449036,-0.23433996737003326,0.14509935677051544,0.5955833196640015,0.5697152018547058,0.03533289209008217,0.4635329842567444,0.5604875087738037,0.6517679691314697,-0.20905517041683197,0.1630815863609314,0.6007217764854431,0.5874233245849609,0.02274860255420208,0.4794043302536011,0.552973747253418,0.6733552813529968,-0.19212360680103302,0.15065684914588928,0.5809065103530884,1.3381596803665161,0.012201327830553055,0.013323883526027203,0.4354057013988495,1.321531057357788,-0.00731384102255106,0.009491111151874065,0.5651780962944031,1.7859630584716797,-0.08697009831666946,0.048130303621292114,0.42114225029945374,1.7764685153961182,-0.05481993407011032,0.027114536613225937,0.530947208404541,2.2112865447998047,0.3166637718677521,0.024374106898903847,0.40297985076904297,2.2016427516937256,0.1738455444574356,0.016520434990525246,0.5276877880096436,2.2638533115386963,0.36067160964012146,0.021775977686047554,0.3981967866420746,2.25453519821167,0.19604083895683289,0.023883797228336334,0.5037552118301392,2.355475664138794,0.19304828345775604,0.01574447564780712,0.4135786294937134,2.348776340484619,-0.01794825866818428,0.013091995380818844,36.063243687944315,115.80844893756321,171.5516565146475,172.83716281094925
back-slouch,0.5534049272537231,0.5433096289634705,-0.4205693304538727,0.9988490343093872,0.5731574892997742,0.5196264386177063,-0.37891748547554016,0.998816967010498,0.5806328654289246,0.5269718766212463,-0.3783420920372009,0.9986651539802551,0.5876628756523132,0.5341287851333618,-0.37812861800193787,0.9988006353378296,0.5511459112167358,0.5004417300224304,-0.38453832268714905,0.9988903403282166,0.5426386594772339,0.4945772588253021,-0.38475438952445984,0.9988387227058411,0.5342178344726562,0.48973992466926575,-0.38485151529312134,0.9990663528442383,0.5902841687202454,0.5600773096084595,-0.1422266960144043,0.9988298416137695,0.5164247751235962,0.5071245431900024,-0.16294649243354797,0.9990754723548889,0.5578917264938354,0.5953730344772339,-0.3303837478160858,0.9987803101539612,0.5273693203926086,0.5724515318870544,-0.3380105793476105,0.9983392953872681,0.6169805526733398,0.7538208961486816,-0.051009513437747955,0.9956541061401367,0.41169241070747375,0.7458897829055786,-0.033339355140924454,0.9807869791984558,0.7790060043334961,0.686123788356781,-0.18329313397407532,0.9411649107933044,0.38611072301864624,0.9762694239616394,-0.1316966563463211,0.5507379174232483,0.6386386156082153,0.5785353183746338,-0.3282395303249359,0.6650758981704712,0.39784350991249084,1.1435134410858154,-0.24693788588047028,0.21474935114383698,0.6091696619987488,0.5439926981925964,-0.40445560216903687,0.4628382623195648,0.3875759243965149,1.193209171295166,-0.298721581697464,0.1344638168811798,0.5959019064903259,0.5543376207351685,-0.3504806160926819,0.4595490097999573,0.3958934545516968,1.1862034797668457,-0.35603564977645874,0.152459517121315,0.600906252861023,0.5782972574234009,-0.3260992765426636,0.47822055220603943,0.4030201733112335,1.1682302951812744,-0.2858327031135559,0.14052680134773254,0.5813085436820984,1.3427824974060059,0.010162362828850746,0.012695194222033024,0.43536415696144104,1.337129831314087,-0.005272745620459318,0.0090682003647089,0.5662086606025696,1.7951503992080688,-0.09215226769447327,0.04706965386867523,0.42227429151535034,1.7917536497116089,-0.055776119232177734,0.0264569241553545,0.539944052696228,2.2251195907592773,0.3131175935268402,0.02418082393705845,0.40943196415901184,2.2253293991088867,0.17898450791835785,0.016517994925379753,0.5382375717163086,2.28173565864563,0.3577606976032257,0.021568773314356804,0.4063160717487335,2.2860612869262695,0.20123405754566193,0.02405860461294651,0.5123758912086487,2.3681488037109375,0.15738989412784576,0.015665203332901,0.41972866654396057,2.363288640975952,-0.018079020082950592,0.013186994940042496,36.021451979182416,114.6993229214265,171.53067817985885,172.13494256484884
back-slouch,0.5532448887825012,0.5439041256904602,-0.42152824997901917,0.9988915324211121,0.5727396607398987,0.5197445750236511,-0.37895452976226807,0.9988554120063782,0.5802738666534424,0.5270771384239197,-0.37835603952407837,0.9987030029296875,0.5873817205429077,0.5342402458190918,-0.3781175911426544,0.9988288283348083,0.5504406094551086,0.5007800459861755,-0.38526251912117004,0.9989434480667114,0.5416545867919922,0.4949890673160553,-0.38548216223716736,0.9988987445831299,0.5330936908721924,0.49025094509124756,-0.38559383153915405,0.9991193413734436,0.5900546312332153,0.5600713491439819,-0.14191481471061707,0.998833954334259,0.5152780413627625,0.5079853534698486,-0.1658221185207367,0.9991278648376465,0.5579113364219666,0.5955025553703308,-0.33129215240478516,0.998805582523346,0.5272093415260315,0.5730115175247192,-0.33993294835090637,0.9984105825424194,0.6170171499252319,0.7542032599449158,-0.05845777690410614,0.9957104921340942,0.4099802076816559,0.7510985732078552,-0.03576941788196564,0.98188716173172,0.7789908051490784,0.6912753582000732,-0.23442520201206207,0.9444994926452637,0.371113121509552,1.0091477632522583,-0.13738574087619781,0.5428130626678467,0.6390014886856079,0.5683074593544006,-0.4235813021659851,0.6764788627624512,0.3938160240650177,1.1922533512115479,-0.3620741665363312,0.1995360106229782,0.6111592650413513,0.5348597764968872,-0.5072247385978699,0.46351301670074463,0.38579750061035156,1.2441893815994263,-0.4255654513835907,0.1258486658334732,0.5969635844230652,0.5426524877548218,-0.4451737701892853,0.45956090092658997,0.3968200981616974,1.2350718975067139,-0.4599871039390564,0.14418484270572662,0.6030460596084595,0.5610982775688171,-0.41931113600730896,0.48062223196029663,0.40338805317878723,1.2163751125335693,-0.3913674056529999,0.13250727951526642,0.5878797173500061,1.3575375080108643,0.010869896970689297,0.011972958222031593,0.4365227520465851,1.3467074632644653,-0.005909457802772522,0.00854190718382597,0.5740177631378174,1.830890417098999,-0.09662644565105438,0.04504832625389099,0.4285322427749634,1.8238896131515503,-0.055851805955171585,0.025153037160634995,0.5549538135528564,2.274230480194092,0.30373987555503845,0.02364075742661953,0.42161592841148376,2.2644262313842773,0.17763815820217133,0.016026688739657402,0.5544939041137695,2.334385633468628,0.3439743220806122,0.021102407947182655,0.4189526438713074,2.3269336223602295,0.19937817752361298,0.023548413068056107,0.5270988345146179,2.4186062812805176,0.12354864180088043,0.015313764102756977,0.4348660409450531,2.401780366897583,-0.025728123262524605,0.012877274304628372,35.88702774685544,112.51071578521565,170.254103286991,171.51662635521365
back-slouch,0.5525044798851013,0.5457413196563721,-0.4402739405632019,0.9988908171653748,0.5719724893569946,0.5203062295913696,-0.3984832763671875,0.9988343119621277,0.5794207453727722,0.5275009870529175,-0.39787527918815613,0.9986768960952759,0.5864698886871338,0.5345214009284973,-0.39761435985565186,0.9987930059432983,0.5495560169219971,0.5017547607421875,-0.4059714078903198,0.9989514350891113,0.5406842827796936,0.4959028363227844,-0.4061940610408783,0.998917281627655,0.5319839715957642,0.4910305440425873,-0.4062764346599579,0.9991404414176941,0.5891211032867432,0.5600433945655823,-0.15780135989189148,0.998789370059967,0.5141931176185608,0.5086113214492798,-0.18747571110725403,0.9991521835327148,0.5574203729629517,0.5966672301292419,-0.3480185270309448,0.9987943768501282,0.5267754197120667,0.5761808753013611,-0.35826030373573303,0.9984381794929504,0.6170035004615784,0.7568956017494202,-0.06751129776239395,0.9958453178405762,0.40941160917282104,0.7584279775619507,-0.0500052385032177,0.9832195043563843,0.777345597743988,0.693714439868927,-0.23158246278762817,0.9484006762504578,0.3620714247226715,1.0248639583587646,-0.11890736222267151,0.5448324680328369,0.6392118334770203,0.567950427532196,-0.39946451783180237,0.6943041682243347,0.3684285283088684,1.2717516422271729,-0.31938329339027405,0.1837949901819229,0.6116245985031128,0.5327262878417969,-0.4752899408340454,0.47555044293403625,0.3548688292503357,1.3344182968139648,-0.37452641129493713,0.1164620965719223,0.5971916913986206,0.5401927828788757,-0.40845057368278503,0.4699062407016754,0.366558700799942,1.330717921257019,-0.44735395908355713,0.13460581004619598,0.6032351851463318,0.5642770528793335,-0.3905411958694458,0.4944794178009033,0.37506967782974243,1.3069840669631958,-0.3582702577114105,0.12341336905956268,0.5871700048446655,1.3722326755523682,0.015799330547451973,0.011561746709048748,0.4359399378299713,1.372702956199646,-0.01084210630506277,0.008294496685266495,0.5735251903533936,1.848722219467163,-0.09778358787298203,0.04486412554979324,0.42820125818252563,1.8531239032745361,-0.05844288319349289,0.0251165721565485,0.5530019998550415,2.30086612701416,0.3048921525478363,0.023615898564457893,0.4197104275226593,2.3131885528564453,0.17571750283241272,0.01649549975991249,0.5523650050163269,2.3631656169891357,0.3464694619178772,0.021235834807157516,0.41700655221939087,2.382403612136841,0.19692113995552063,0.02434450387954712,0.5261720418930054,2.45369029045105,0.1382025182247162,0.01527811773121357,0.4312683939933777,2.451345682144165,-0.03506828099489212,0.013242390938103199,35.59388194074616,109.8347050790424,165.65426174607205,170.90896839487584
back-slouch,0.5499075651168823,0.5463106632232666,-0.45914751291275024,0.9989122748374939,0.569557249546051,0.5203781127929688,-0.4155590236186981,0.998848557472229,0.5770953893661499,0.5276464819908142,-0.41499942541122437,0.9986891746520996,0.584019660949707,0.5346877574920654,-0.4147190451622009,0.998799741268158,0.5467737913131714,0.5017655491828918,-0.4212533235549927,0.998979926109314,0.5380213260650635,0.49591493606567383,-0.42144712805747986,0.9989506006240845,0.5295104384422302,0.49105581641197205,-0.4215383231639862,0.9991695880889893,0.5869874358177185,0.5600682497024536,-0.17346319556236267,0.9987726211547852,0.5122271776199341,0.5086614489555359,-0.1949908584356308,0.9991727471351624,0.5554656982421875,0.5970538258552551,-0.3676135838031769,0.9987741112709045,0.5240151286125183,0.5766826272010803,-0.37538179755210876,0.9984403848648071,0.6154826283454895,0.7580059766769409,-0.10314818471670151,0.9957351684570312,0.40844401717185974,0.7606214880943298,-0.052825748920440674,0.9834794998168945,0.7757989764213562,0.6949070692062378,-0.288460910320282,0.9511918425559998,0.3637782037258148,1.0193469524383545,-0.1266128420829773,0.5332944393157959,0.6395667791366577,0.5664001107215881,-0.46914738416671753,0.7025800943374634,0.37660783529281616,1.2239283323287964,-0.34892770648002625,0.1707053780555725,0.6136624813079834,0.5349157452583313,-0.5506265759468079,0.47534382343292236,0.3651473820209503,1.2748998403549194,-0.40429818630218506,0.10894984006881714,0.5982799530029297,0.5418431162834167,-0.4865097403526306,0.4696391820907593,0.3751097619533539,1.2700483798980713,-0.44902244210243225,0.12716861069202423,0.6043104529380798,0.5668423771858215,-0.46324265003204346,0.49593639373779297,0.38320648670196533,1.2510162591934204,-0.38065335154533386,0.11643755435943604,0.5871339440345764,1.3712025880813599,0.01484349463135004,0.010996505618095398,0.43559831380844116,1.37138831615448,-0.009810326620936394,0.00788574106991291,0.5732228755950928,1.846914529800415,-0.11438833922147751,0.04401158541440964,0.4278081953525543,1.8470971584320068,-0.061815500259399414,0.02472108229994774,0.5518983006477356,2.2956454753875732,0.2761405408382416,0.023578917607665062,0.4185352921485901,2.300105571746826,0.17074529826641083,0.01650337688624859,0.5511915683746338,2.356309652328491,0.31677067279815674,0.02102906070649624,0.415774405002594,2.3665077686309814,0.1920090764760971,0.024252833798527718,0.5249293446540833,2.4457404613494873,0.09922409802675247,0.01522142719477415,0.4290764033794403,2.4377965927124023,-0.04130036383867264,0.013236835598945618,35.4725067344343,109.20156993175466,165.5130920071802,170.82527789819795
back-slouch,0.5498696565628052,0.5462873578071594,-0.46301600337028503,0.9989255666732788,0.5692824721336365,0.5202974081039429,-0.42005473375320435,0.9988510012626648,0.5768167972564697,0.5275695323944092,-0.419495165348053,0.9986869692802429,0.583949625492096,0.5346233248710632,-0.41922125220298767,0.9987902641296387,0.546432614326477,0.5017077922821045,-0.42387452721595764,0.9990032315254211,0.537684977054596,0.49585893750190735,-0.4240722060203552,0.9989815950393677,0.5290927290916443,0.4909994602203369,-0.42414823174476624,0.9991979002952576,0.5870410799980164,0.5598400235176086,-0.17515228688716888,0.9987643957138062,0.5114086270332336,0.5086413025856018,-0.19018594920635223,0.99920254945755,0.5554743409156799,0.5972679853439331,-0.3701969385147095,0.998781144618988,0.5240776538848877,0.5768855214118958,-0.3758786916732788,0.9984805583953857,0.6155022978782654,0.7584912180900574,-0.09744720906019211,0.9957494139671326,0.40742379426956177,0.766648530960083,-0.046359311789274216,0.9844390153884888,0.7743608951568604,0.696487307548523,-0.2683219313621521,0.9545828104019165,0.36287716031074524,1.0262227058410645,-0.10229834914207458,0.5316548347473145,0.6388494968414307,0.5584444403648376,-0.4334351718425751,0.7219104170799255,0.37289944291114807,1.2631001472473145,-0.3335733413696289,0.15792319178581238,0.6136053800582886,0.521496593952179,-0.5067494511604309,0.4950543940067291,0.3623013496398926,1.3198962211608887,-0.39010435342788696,0.10142812877893448,0.5974889993667603,0.5270423889160156,-0.44239524006843567,0.48728153109550476,0.37227240204811096,1.3125536441802979,-0.4324176013469696,0.11953876912593842,0.6037793755531311,0.5512053966522217,-0.42625266313552856,0.5160240530967712,0.38012418150901794,1.290795087814331,-0.3723974823951721,0.1091761663556099,0.5871794819831848,1.3818844556808472,0.014108622446656227,0.010862278752028942,0.4357653558254242,1.3849883079528809,-0.00906452164053917,0.007881328463554382,0.5720935463905334,1.8545453548431396,-0.11807890236377716,0.04554818198084831,0.4256974458694458,1.8597321510314941,-0.05571384355425835,0.025534819811582565,0.5464743375778198,2.3081905841827393,0.31071215867996216,0.023966679349541664,0.4115169942378998,2.326460123062134,0.19579364359378815,0.017644325271248817,0.54472815990448,2.3681933879852295,0.3572145402431488,0.021492861211299896,0.4089947044849396,2.396697521209717,0.21807526051998138,0.025666888803243637,0.5193164348602295,2.4660890102386475,0.15165135264396667,0.015452703461050987,0.41672763228416443,2.4650797843933105,-0.023984165862202644,0.014083901420235634,35.398672394668964,106.58622065074195,167.23235434109202,170.13055985555312
back-slouch,0.5463063716888428,0.5468401312828064,-0.49265119433403015,0.9989141225814819,0.5657723546028137,0.520637035369873,-0.4516201913356781,0.9988321661949158,0.5738040208816528,0.5280783176422119,-0.4510858356952667,0.9986626505851746,0.5809644460678101,0.5352941751480103,-0.4508522152900696,0.9987685680389404,0.5430290102958679,0.5017874836921692,-0.4529935121536255,0.9989964365959167,0.5345566272735596,0.4959583878517151,-0.4531787037849426,0.9989765882492065,0.5257877111434937,0.4911559522151947,-0.45322713255882263,0.9991965293884277,0.584739089012146,0.5605136156082153,-0.21127960085868835,0.9987219572067261,0.5093030333518982,0.5091856122016907,-0.21392174065113068,0.9991912841796875,0.5525658130645752,0.5985801815986633,-0.4012782871723175,0.9987071752548218,0.5196660161018372,0.5780051946640015,-0.40355217456817627,0.9984083771705627,0.6147834062576294,0.7639035582542419,-0.1361655294895172,0.9954466223716736,0.4063815772533417,0.7696501612663269,-0.05726241692900658,0.9838852882385254,0.773637056350708,0.7022268176078796,-0.3146446943283081,0.9570261836051941,0.36323899030685425,1.0215137004852295,-0.11985927075147629,0.5210704207420349,0.6383600234985352,0.5613474249839783,-0.46756839752197266,0.7349880933761597,0.3801727294921875,1.208451271057129,-0.34720712900161743,0.14952267706394196,0.6134611368179321,0.5268355011940002,-0.5458942651748657,0.5065346956253052,0.37163957953453064,1.2506216764450073,-0.4034765958786011,0.09725351631641388,0.5961763858795166,0.5327563881874084,-0.4828774034976959,0.4975614547729492,0.38016679883003235,1.2420886754989624,-0.43798568844795227,0.11570761352777481,0.6025398373603821,0.55657559633255,-0.46110355854034424,0.5279460549354553,0.3877119719982147,1.2272382974624634,-0.37754642963409424,0.10581228882074356,0.5869629979133606,1.381590723991394,0.006530044600367546,0.010506359860301018,0.4357565939426422,1.3841277360916138,-0.0016086826799437404,0.007617886643856764,0.5712493062019348,1.8531783819198608,-0.12091227620840073,0.0456610731780529,0.42556649446487427,1.8542921543121338,-0.05567067861557007,0.025768127292394638,0.5441217422485352,2.3071296215057373,0.3076496422290802,0.02423272468149662,0.4113903045654297,2.314851999282837,0.19853757321834564,0.017947306856513023,0.5426753759384155,2.365847110748291,0.3550354838371277,0.02146110124886036,0.4090202748775482,2.382659912109375,0.22168388962745667,0.026111403480172157,0.5147238373756409,2.4650328159332275,0.14027579128742218,0.015610381960868835,0.41645336151123047,2.453744888305664,-0.015201595611870289,0.01433773897588253,35.03737869322978,107.43404884495703,166.74597980500377,170.6753261034172
back-slouch,0.5438232421875,0.5471747517585754,-0.5193726420402527,0.9989349246025085,0.5628875494003296,0.5205400586128235,-0.47801247239112854,0.9988417029380798,0.5711663365364075,0.527982234954834,-0.4775744676589966,0.9986725449562073,0.5784366726875305,0.535159707069397,-0.4773692488670349,0.9987630844116211,0.5397297143936157,0.5015810132026672,-0.48071086406707764,0.9990205764770508,0.5311772227287292,0.4957277774810791,-0.4809216558933258,0.9990078210830688,0.5224856734275818,0.4909544289112091,-0.4809083640575409,0.999213457107544,0.5833376049995422,0.5604600310325623,-0.22584794461727142,0.9987323880195618,0.5058016180992126,0.5087921619415283,-0.2356225550174713,0.9992133975028992,0.5507562756538391,0.5986829996109009,-0.4222487211227417,0.9987227916717529,0.5171921849250793,0.5785759091377258,-0.4264386296272278,0.9984698295593262,0.6141429543495178,0.7652075290679932,-0.15050117671489716,0.9954186677932739,0.40478911995887756,0.7713146209716797,-0.05818338319659233,0.9845496416091919,0.7732518315315247,0.7095293998718262,-0.33323681354522705,0.9589731693267822,0.361174076795578,1.0260050296783447,-0.12128202617168427,0.5012154579162598,0.6383899450302124,0.5587252974510193,-0.5733344554901123,0.7577774524688721,0.36263057589530945,1.2352455854415894,-0.3522184491157532,0.13854379951953888,0.6144358515739441,0.522192656993866,-0.668415904045105,0.5446212887763977,0.3501388728618622,1.2899665832519531,-0.4098377525806427,0.09137564152479172,0.5965437293052673,0.5280688405036926,-0.6116845607757568,0.5349876880645752,0.3622303009033203,1.2859652042388916,-0.45351603627204895,0.10994864255189896,0.6028047204017639,0.5522927045822144,-0.568822979927063,0.56436687707901,0.37108147144317627,1.2669858932495117,-0.3837522864341736,0.10037647187709808,0.5869774222373962,1.3845020532608032,0.0030173540581017733,0.010630073957145214,0.4359109699726105,1.389565110206604,0.0018046877812594175,0.007826688699424267,0.5711357593536377,1.8561629056930542,-0.10695663094520569,0.04560490697622299,0.42433634400367737,1.8548284769058228,-0.08378790318965912,0.026114266365766525,0.5437285900115967,2.307732582092285,0.37767598032951355,0.023592213168740273,0.40976396203041077,2.331263303756714,0.18235088884830475,0.018379800021648407,0.5421174764633179,2.3655638694763184,0.4284915030002594,0.021055717021226883,0.4077065587043762,2.4040722846984863,0.20527158677577972,0.02677650935947895,0.5143911242485046,2.466916799545288,0.2230987697839737,0.015344584360718727,0.41209492087364197,2.4689829349517822,-0.05025368556380272,0.014806242659687996,34.66530154583832,107.42287195449427,163.57819617222017,169.78673750551093
back-slouch,0.5440412759780884,0.5471758842468262,-0.4983012080192566,0.998920202255249,0.5629634261131287,0.520074725151062,-0.45662492513656616,0.9988077878952026,0.5711310505867004,0.5273181796073914,-0.45614105463027954,0.9986318349838257,0.5784968137741089,0.5343123078346252,-0.45590460300445557,0.9987083673477173,0.5398122072219849,0.5014214515686035,-0.45972540974617004,0.9990187883377075,0.531176745891571,0.4956199824810028,-0.45992177724838257,0.9990146160125732,0.5224128365516663,0.4908888041973114,-0.45994240045547485,0.9992116093635559,0.583280622959137,0.560155987739563,-0.22527214884757996,0.9987049698829651,0.504892110824585,0.5087636113166809,-0.22123657166957855,0.9992226362228394,0.5508671402931213,0.598457396030426,-0.4055631756782532,0.9986908435821533,0.5173254609107971,0.578906238079071,-0.4087134897708893,0.9984878897666931,0.6140919327735901,0.7658674120903015,-0.14035651087760925,0.9952558279037476,0.40374499559402466,0.7738705277442932,-0.057161811739206314,0.9849959015846252,0.7732702493667603,0.7160542011260986,-0.28467196226119995,0.9601947069168091,0.3609699606895447,1.0297296047210693,-0.12039848417043686,0.48688608407974243,0.6384710669517517,0.5569831728935242,-0.5313670039176941,0.7748454213142395,0.3709063231945038,1.2377485036849976,-0.3476860225200653,0.1294335126876831,0.6150047779083252,0.5216379165649414,-0.6070123314857483,0.569952130317688,0.3614497780799866,1.2890236377716064,-0.4043581187725067,0.08658739179372787,0.5970503687858582,0.5275883674621582,-0.5334537625312805,0.5592042207717896,0.3718312084674835,1.2827682495117188,-0.4423980712890625,0.10517518222332001,0.6029455065727234,0.5513842701911926,-0.5188097953796387,0.5890340209007263,0.37960246205329895,1.264806866645813,-0.3764365315437317,0.09590046107769012,0.5872910618782043,1.3857930898666382,0.0030362301040440798,0.011162619106471539,0.43727540969848633,1.3917913436889648,0.0017508008750155568,0.008411681279540062,0.5715131759643555,1.8515149354934692,-0.10317685455083847,0.047063469886779785,0.42464759945869446,1.8524922132492065,-0.09378025680780411,0.027809062972664833,0.5435380339622498,2.3043441772460938,0.38102856278419495,0.023551277816295624,0.4101448655128479,2.332944631576538,0.16838927567005157,0.0197503250092268,0.5419860482215881,2.362290382385254,0.43115663528442383,0.02103021927177906,0.4083561599254608,2.4070756435394287,0.1901615560054779,0.02824019268155098,0.515333890914917,2.4624173641204834,0.23147137463092804,0.015596603974699974,0.41210243105888367,2.4713361263275146,-0.06945759803056717,0.01601976715028286,34.60463163860578,106.34048794247259,163.55766651547194,169.19773575009134
back-slouch,0.5439746379852295,0.5471940040588379,-0.5111045837402344,0.9989385604858398,0.5622491240501404,0.5190176367759705,-0.46808987855911255,0.9988173842430115,0.5703461170196533,0.5259151458740234,-0.46776703000068665,0.9986444711685181,0.5778321027755737,0.5325643420219421,-0.4674983620643616,0.9987056255340576,0.5389550924301147,0.5011941194534302,-0.4739411175251007,0.9990376830101013,0.5299769043922424,0.4955204725265503,-0.4741276502609253,0.9990397691726685,0.5208826661109924,0.4908464252948761,-0.47415003180503845,0.9992207884788513,0.5823809504508972,0.5591393113136292,-0.2162596732378006,0.99871826171875,0.5020850896835327,0.5087606310844421,-0.23443716764450073,0.999239444732666,0.5508103966712952,0.5980468988418579,-0.41247880458831787,0.9986969232559204,0.5175760984420776,0.5796028971672058,-0.42037832736968994,0.9985191822052002,0.6132428646087646,0.7660073637962341,-0.14195439219474792,0.9950059652328491,0.4025452435016632,0.775567889213562,-0.0657682716846466,0.9852105975151062,0.7715717554092407,0.7232616543769836,-0.34778136014938354,0.9610445499420166,0.3608609139919281,1.035224199295044,-0.16645444929599762,0.47361183166503906,0.6385363936424255,0.5504624247550964,-0.6256701946258545,0.7936030626296997,0.3717705309391022,1.28147554397583,-0.42986783385276794,0.12125427275896072,0.6150637269020081,0.515945553779602,-0.7237075567245483,0.6026350855827332,0.36173930764198303,1.3494312763214111,-0.49440863728523254,0.08270885050296783,0.5972367525100708,0.5175081491470337,-0.6672790050506592,0.5918641090393066,0.3749721348285675,1.346423864364624,-0.5326116681098938,0.10211416333913803,0.6031083464622498,0.541530191898346,-0.6222826838493347,0.6204642057418823,0.3827258050441742,1.321794867515564,-0.4592692255973816,0.09271763265132904,0.5866906046867371,1.3933804035186768,0.0016181913670152426,0.012844203971326351,0.43655669689178467,1.398453712463379,0.003222155151888728,0.009789475239813328,0.5711330771446228,1.8525569438934326,-0.14112307131290436,0.049814336001873016,0.4228576421737671,1.851006269454956,-0.09321573376655579,0.029126491397619247,0.5434618592262268,2.3149569034576416,0.34375932812690735,0.023595713078975677,0.41000911593437195,2.3316569328308105,0.18565061688423157,0.020516760647296906,0.5418932437896729,2.3748974800109863,0.39797595143318176,0.020922228693962097,0.40828725695610046,2.406517267227173,0.20823362469673157,0.028789512813091278,0.5152639150619507,2.4735381603240967,0.18443578481674194,0.015937410295009613,0.41152772307395935,2.4678151607513428,-0.05386750027537346,0.01682533696293831,34.387842982997334,105.31759303642306,162.0095088164978,167.88381270151865
